country_code,region,year,value,indicator_code,indicator_name
KGZ,Europe,2004,7.4,NCD_GLUC_04,Diabetes Prevalence
KNA,Americas,1985,6.1,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,1981,5.7,NCD_GLUC_04,Diabetes Prevalence
IRL,Europe,1984,4.1,NCD_GLUC_04,Diabetes Prevalence
GMB,Africa,1989,4.0,NCD_GLUC_04,Diabetes Prevalence
MLI,Africa,1999,4.7,NCD_GLUC_04,Diabetes Prevalence
SAU,Eastern Mediterranean,2009,15.6,NCD_GLUC_04,Diabetes Prevalence
RUS,Europe,2007,7.3,NCD_GLUC_04,Diabetes Prevalence
MMR,South-East Asia,2014,7.4,NCD_GLUC_04,Diabetes Prevalence
NLD,Europe,1997,4.7,NCD_GLUC_04,Diabetes Prevalence
ZMB,Africa,1988,4.3,NCD_GLUC_04,Diabetes Prevalence
DNK,Europe,1990,4.2,NCD_GLUC_04,Diabetes Prevalence
LSO,Africa,1991,3.2,NCD_GLUC_04,Diabetes Prevalence
ZAF,Africa,1988,8.2,NCD_GLUC_04,Diabetes Prevalence
GEO,Europe,2000,7.8,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,1997,8.2,NCD_GLUC_04,Diabetes Prevalence
TGO,Africa,1988,3.4,NCD_GLUC_04,Diabetes Prevalence
AUT,Europe,1981,3.9,NCD_GLUC_04,Diabetes Prevalence
AUT,Europe,2001,4.3,NCD_GLUC_04,Diabetes Prevalence
KNA,Americas,2004,12.5,NCD_GLUC_04,Diabetes Prevalence
TUR,Europe,2009,11.5,NCD_GLUC_04,Diabetes Prevalence
IDN,Western Pacific,1996,5.8,NCD_GLUC_04,Diabetes Prevalence
KHM,Western Pacific,1996,4.5,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,2011,11.0,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,1989,5.3,NCD_GLUC_04,Diabetes Prevalence
PAK,Eastern Mediterranean,1990,6.7,NCD_GLUC_04,Diabetes Prevalence
COG,Africa,2006,6.4,NCD_GLUC_04,Diabetes Prevalence
OMN,Eastern Mediterranean,1988,7.5,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,2002,6.5,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,1983,11.0,NCD_GLUC_04,Diabetes Prevalence
YEM,Eastern Mediterranean,1993,5.1,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,2002,8.8,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,2011,7.1,NCD_GLUC_04,Diabetes Prevalence
GIN,Africa,2010,5.8,NCD_GLUC_04,Diabetes Prevalence
NIC,Americas,2009,9.4,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,1993,4.6,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,1992,3.6,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,2002,6.8,NCD_GLUC_04,Diabetes Prevalence
CMR,Africa,2007,5.8,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,1981,3.0,NCD_GLUC_04,Diabetes Prevalence
UKR,Europe,2003,6.6,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1982,5.2,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1993,5.8,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,1982,9.2,NCD_GLUC_04,Diabetes Prevalence
AGO,Africa,2006,6.4,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2011,7.5,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,2014,7.2,NCD_GLUC_04,Diabetes Prevalence
PRT,Europe,2013,6.7,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1993,7.0,NCD_GLUC_04,Diabetes Prevalence
SWZ,Africa,1997,6.6,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,1995,10.6,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,1986,4.7,NCD_GLUC_04,Diabetes Prevalence
TON,Western Pacific,2005,21.7,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,1994,16.6,NCD_GLUC_04,Diabetes Prevalence
NRU,Western Pacific,1996,28.3,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,1983,4.3,NCD_GLUC_04,Diabetes Prevalence
SAU,Eastern Mediterranean,1995,11.7,NCD_GLUC_04,Diabetes Prevalence
KWT,Eastern Mediterranean,1997,15.0,NCD_GLUC_04,Diabetes Prevalence
BGD,South-East Asia,1983,4.1,NCD_GLUC_04,Diabetes Prevalence
TJK,Europe,1987,4.8,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,2012,6.6,NCD_GLUC_04,Diabetes Prevalence
LBR,Africa,1990,5.6,NCD_GLUC_04,Diabetes Prevalence
COD,Africa,2003,4.4,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,1999,19.7,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,1981,3.5,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,1988,4.9,NCD_GLUC_04,Diabetes Prevalence
VCT,Americas,1990,5.4,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,1997,5.9,NCD_GLUC_04,Diabetes Prevalence
NGA,Africa,1985,3.3,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,2012,10.5,NCD_GLUC_04,Diabetes Prevalence
KHM,Western Pacific,1996,4.8,NCD_GLUC_04,Diabetes Prevalence
COG,Africa,2009,6.9,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,1982,8.5,NCD_GLUC_04,Diabetes Prevalence
LUX,Europe,1993,4.0,NCD_GLUC_04,Diabetes Prevalence
MMR,South-East Asia,1980,3.1,NCD_GLUC_04,Diabetes Prevalence
CRI,Americas,1990,5.5,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1997,8.7,NCD_GLUC_04,Diabetes Prevalence
ETH,Africa,2010,4.6,NCD_GLUC_04,Diabetes Prevalence
KNA,Americas,2011,15.1,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,1981,4.6,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,2000,5.4,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,2014,5.1,NCD_GLUC_04,Diabetes Prevalence
MOZ,Africa,1999,4.7,NCD_GLUC_04,Diabetes Prevalence
USA,Americas,2013,8.1,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,1988,7.3,NCD_GLUC_04,Diabetes Prevalence
COM,Africa,2005,6.5,NCD_GLUC_04,Diabetes Prevalence
ZMB,Africa,1994,5.0,NCD_GLUC_04,Diabetes Prevalence
SUR,Americas,1998,8.2,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,1990,3.9,NCD_GLUC_04,Diabetes Prevalence
MDA,Europe,2006,6.2,NCD_GLUC_04,Diabetes Prevalence
VCT,Americas,1986,6.1,NCD_GLUC_04,Diabetes Prevalence
BWA,Africa,1992,6.2,NCD_GLUC_04,Diabetes Prevalence
LTU,Europe,2006,7.5,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,2013,20.9,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,2013,11.3,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,1993,5.4,NCD_GLUC_04,Diabetes Prevalence
LSO,Africa,2009,6.3,NCD_GLUC_04,Diabetes Prevalence
GAB,Africa,2000,7.5,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,2005,5.6,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1997,8.1,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,1997,7.4,NCD_GLUC_04,Diabetes Prevalence
PNG,Western Pacific,1981,5.8,NCD_GLUC_04,Diabetes Prevalence
SLE,Africa,1986,3.8,NCD_GLUC_04,Diabetes Prevalence
CAF,Africa,2000,5.0,NCD_GLUC_04,Diabetes Prevalence
SEN,Africa,2004,6.2,NCD_GLUC_04,Diabetes Prevalence
IRQ,Eastern Mediterranean,1988,8.9,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,1982,5.7,NCD_GLUC_04,Diabetes Prevalence
SWZ,Africa,1996,6.4,NCD_GLUC_04,Diabetes Prevalence
TON,Western Pacific,2008,19.5,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,2005,7.4,NCD_GLUC_04,Diabetes Prevalence
COM,Africa,2009,7.0,NCD_GLUC_04,Diabetes Prevalence
ARG,Americas,1998,7.5,NCD_GLUC_04,Diabetes Prevalence
MRT,Africa,1985,4.7,NCD_GLUC_04,Diabetes Prevalence
ALB,Europe,1981,4.2,NCD_GLUC_04,Diabetes Prevalence
DEU,Europe,1988,4.6,NCD_GLUC_04,Diabetes Prevalence
IRN,Eastern Mediterranean,1994,6.4,NCD_GLUC_04,Diabetes Prevalence
GAB,Africa,2002,7.9,NCD_GLUC_04,Diabetes Prevalence
ETH,Africa,1996,3.7,NCD_GLUC_04,Diabetes Prevalence
FJI,Western Pacific,2004,13.8,NCD_GLUC_04,Diabetes Prevalence
BHS,Americas,2014,13.7,NCD_GLUC_04,Diabetes Prevalence
KIR,Western Pacific,2008,20.3,NCD_GLUC_04,Diabetes Prevalence
ALB,Europe,2001,6.2,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,2003,19.6,NCD_GLUC_04,Diabetes Prevalence
ROU,Europe,2009,6.5,NCD_GLUC_04,Diabetes Prevalence
AGO,Africa,2011,7.3,NCD_GLUC_04,Diabetes Prevalence
KEN,Africa,1995,4.0,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1991,6.7,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,1991,3.7,NCD_GLUC_04,Diabetes Prevalence
VUT,Western Pacific,1999,10.8,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,1985,5.7,NCD_GLUC_04,Diabetes Prevalence
GNQ,Africa,1989,3.7,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,2003,7.9,NCD_GLUC_04,Diabetes Prevalence
ARG,Americas,1981,7.5,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,1988,7.3,NCD_GLUC_04,Diabetes Prevalence
SAU,Eastern Mediterranean,1990,10.4,NCD_GLUC_04,Diabetes Prevalence
MNE,Europe,1984,4.9,NCD_GLUC_04,Diabetes Prevalence
PRT,Europe,2003,5.2,NCD_GLUC_04,Diabetes Prevalence
PRK,South-East Asia,2001,5.1,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,2001,9.2,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1980,7.8,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,1980,8.1,NCD_GLUC_04,Diabetes Prevalence
MDG,Africa,1988,3.2,NCD_GLUC_04,Diabetes Prevalence
MMR,South-East Asia,2010,7.4,NCD_GLUC_04,Diabetes Prevalence
MDV,South-East Asia,2006,10.1,NCD_GLUC_04,Diabetes Prevalence
BDI,Africa,1995,2.3,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,2008,10.2,NCD_GLUC_04,Diabetes Prevalence
DMA,Americas,1981,4.1,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,1988,10.5,NCD_GLUC_04,Diabetes Prevalence
NGA,Africa,2006,5.3,NCD_GLUC_04,Diabetes Prevalence
UZB,Europe,1994,5.8,NCD_GLUC_04,Diabetes Prevalence
DJI,Eastern Mediterranean,2011,7.5,NCD_GLUC_04,Diabetes Prevalence
SRB,Europe,1988,4.9,NCD_GLUC_04,Diabetes Prevalence
KIR,Western Pacific,2005,19.0,NCD_GLUC_04,Diabetes Prevalence
NIC,Americas,1994,7.0,NCD_GLUC_04,Diabetes Prevalence
AUT,Europe,1986,4.3,NCD_GLUC_04,Diabetes Prevalence
TUR,Europe,2012,13.6,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,2007,6.2,NCD_GLUC_04,Diabetes Prevalence
PNG,Western Pacific,1990,7.3,NCD_GLUC_04,Diabetes Prevalence
HRV,Europe,1999,6.0,NCD_GLUC_04,Diabetes Prevalence
PLW,Western Pacific,2003,22.5,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,2001,5.4,NCD_GLUC_04,Diabetes Prevalence
NOR,Europe,2006,5.2,NCD_GLUC_04,Diabetes Prevalence
KWT,Eastern Mediterranean,2003,16.1,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,1985,9.4,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,1985,5.8,NCD_GLUC_04,Diabetes Prevalence
KWT,Eastern Mediterranean,1995,14.6,NCD_GLUC_04,Diabetes Prevalence
ETH,Africa,1991,3.1,NCD_GLUC_04,Diabetes Prevalence
COD,Africa,2002,4.3,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,1980,6.4,NCD_GLUC_04,Diabetes Prevalence
THA,South-East Asia,2010,8.1,NCD_GLUC_04,Diabetes Prevalence
NRU,Western Pacific,1993,29.5,NCD_GLUC_04,Diabetes Prevalence
COD,Africa,2012,5.8,NCD_GLUC_04,Diabetes Prevalence
MEX,Americas,2001,9.6,NCD_GLUC_04,Diabetes Prevalence
CAN,Americas,2006,5.5,NCD_GLUC_04,Diabetes Prevalence
NIC,Americas,1992,6.7,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,1984,5.7,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,1987,6.2,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,1985,4.7,NCD_GLUC_04,Diabetes Prevalence
BHR,Eastern Mediterranean,2007,10.9,NCD_GLUC_04,Diabetes Prevalence
STP,Africa,1991,5.4,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,1983,4.2,NCD_GLUC_04,Diabetes Prevalence
SYR,Eastern Mediterranean,2011,13.1,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,1981,9.5,NCD_GLUC_04,Diabetes Prevalence
GRD,Americas,1992,4.8,NCD_GLUC_04,Diabetes Prevalence
SVK,Europe,2003,6.6,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,1999,6.4,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,2011,6.9,NCD_GLUC_04,Diabetes Prevalence
BHS,Americas,1994,9.3,NCD_GLUC_04,Diabetes Prevalence
BWA,Africa,2010,6.8,NCD_GLUC_04,Diabetes Prevalence
TUR,Europe,1989,6.1,NCD_GLUC_04,Diabetes Prevalence
EGY,Eastern Mediterranean,1991,8.6,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1998,3.8,NCD_GLUC_04,Diabetes Prevalence
BDI,Africa,2002,2.9,NCD_GLUC_04,Diabetes Prevalence
TKM,Europe,2009,9.7,NCD_GLUC_04,Diabetes Prevalence
PAN,Americas,1982,5.0,NCD_GLUC_04,Diabetes Prevalence
NLD,Europe,2004,4.5,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,2001,6.2,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,2003,9.4,NCD_GLUC_04,Diabetes Prevalence
SEN,Africa,1988,4.6,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,2001,19.2,NCD_GLUC_04,Diabetes Prevalence
COK,Western Pacific,2008,25.1,NCD_GLUC_04,Diabetes Prevalence
KEN,Africa,1990,3.5,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,1982,5.2,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,1980,4.8,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,2010,6.4,NCD_GLUC_04,Diabetes Prevalence
MKD,Europe,1998,6.3,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,2002,6.6,NCD_GLUC_04,Diabetes Prevalence
GEO,Europe,1995,7.1,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,1996,18.5,NCD_GLUC_04,Diabetes Prevalence
BIH,Europe,1984,5.2,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,1991,13.5,NCD_GLUC_04,Diabetes Prevalence
SYR,Eastern Mediterranean,2006,12.0,NCD_GLUC_04,Diabetes Prevalence
DMA,Americas,2013,8.3,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,2003,5.2,NCD_GLUC_04,Diabetes Prevalence
COK,Western Pacific,1982,12.2,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1995,4.1,NCD_GLUC_04,Diabetes Prevalence
SLE,Africa,2008,6.0,NCD_GLUC_04,Diabetes Prevalence
BLZ,Americas,1992,6.6,NCD_GLUC_04,Diabetes Prevalence
LBN,Eastern Mediterranean,2013,11.9,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,1983,5.7,NCD_GLUC_04,Diabetes Prevalence
ZAF,Africa,1997,9.3,NCD_GLUC_04,Diabetes Prevalence
BRA,Americas,1994,6.6,NCD_GLUC_04,Diabetes Prevalence
KNA,Americas,2004,11.1,NCD_GLUC_04,Diabetes Prevalence
PRY,Americas,2000,6.1,NCD_GLUC_04,Diabetes Prevalence
GEO,Europe,2013,12.8,NCD_GLUC_04,Diabetes Prevalence
TZA,Africa,2000,4.6,NCD_GLUC_04,Diabetes Prevalence
MMR,South-East Asia,1989,4.7,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1996,6.7,NCD_GLUC_04,Diabetes Prevalence
ESP,Europe,2012,5.7,NCD_GLUC_04,Diabetes Prevalence
SLV,Americas,1996,7.1,NCD_GLUC_04,Diabetes Prevalence
MEX,Americas,1996,8.8,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,2003,9.6,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,2013,13.1,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,1982,4.8,NCD_GLUC_04,Diabetes Prevalence
TCD,Africa,2004,4.6,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1998,4.0,NCD_GLUC_04,Diabetes Prevalence
NIC,Americas,2007,8.3,NCD_GLUC_04,Diabetes Prevalence
MUS,Africa,1981,8.2,NCD_GLUC_04,Diabetes Prevalence
USA,Americas,1988,5.0,NCD_GLUC_04,Diabetes Prevalence
ALB,Europe,1992,5.9,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,2014,12.0,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,1983,4.5,NCD_GLUC_04,Diabetes Prevalence
TLS,South-East Asia,2007,5.2,NCD_GLUC_04,Diabetes Prevalence
SVN,Europe,2014,7.3,NCD_GLUC_04,Diabetes Prevalence
MUS,Africa,1996,11.2,NCD_GLUC_04,Diabetes Prevalence
POL,Europe,2012,6.8,NCD_GLUC_04,Diabetes Prevalence
BDI,Africa,1980,1.5,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,2004,13.2,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1983,4.6,NCD_GLUC_04,Diabetes Prevalence
MEX,Americas,2000,9.3,NCD_GLUC_04,Diabetes Prevalence
KGZ,Europe,2005,7.9,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,1989,5.4,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,1985,4.4,NCD_GLUC_04,Diabetes Prevalence
GHA,Africa,1993,4.3,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,2007,9.2,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,2005,5.8,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,1980,4.8,NCD_GLUC_04,Diabetes Prevalence
ERI,Africa,2009,4.5,NCD_GLUC_04,Diabetes Prevalence
PAN,Americas,1999,7.2,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,1988,3.2,NCD_GLUC_04,Diabetes Prevalence
KWT,Eastern Mediterranean,1982,13.2,NCD_GLUC_04,Diabetes Prevalence
PRT,Europe,2014,5.3,NCD_GLUC_04,Diabetes Prevalence
CMR,Africa,1999,4.8,NCD_GLUC_04,Diabetes Prevalence
DJI,Eastern Mediterranean,1986,6.3,NCD_GLUC_04,Diabetes Prevalence
AUT,Europe,2013,3.2,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1982,7.2,NCD_GLUC_04,Diabetes Prevalence
TZA,Africa,2013,5.9,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1997,8.9,NCD_GLUC_04,Diabetes Prevalence
MNE,Europe,1995,5.5,NCD_GLUC_04,Diabetes Prevalence
CZE,Europe,2011,6.6,NCD_GLUC_04,Diabetes Prevalence
ARG,Americas,1986,7.1,NCD_GLUC_04,Diabetes Prevalence
TJK,Europe,1986,4.7,NCD_GLUC_04,Diabetes Prevalence
BFA,Africa,1984,2.6,NCD_GLUC_04,Diabetes Prevalence
IRL,Europe,1983,3.5,NCD_GLUC_04,Diabetes Prevalence
CAF,Africa,2004,5.8,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,1993,15.7,NCD_GLUC_04,Diabetes Prevalence
CPV,Africa,2003,6.6,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,2009,5.6,NCD_GLUC_04,Diabetes Prevalence
JPN,Western Pacific,1999,7.3,NCD_GLUC_04,Diabetes Prevalence
TON,Western Pacific,2000,17.7,NCD_GLUC_04,Diabetes Prevalence
FJI,Western Pacific,1985,8.5,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,1989,5.8,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,2008,7.7,NCD_GLUC_04,Diabetes Prevalence
JPN,Western Pacific,1990,5.4,NCD_GLUC_04,Diabetes Prevalence
TCD,Africa,2011,5.7,NCD_GLUC_04,Diabetes Prevalence
DNK,Europe,1990,4.7,NCD_GLUC_04,Diabetes Prevalence
GNQ,Africa,1991,3.9,NCD_GLUC_04,Diabetes Prevalence
COG,Africa,2009,6.8,NCD_GLUC_04,Diabetes Prevalence
ROU,Europe,1985,5.2,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1998,7.9,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,1992,4.8,NCD_GLUC_04,Diabetes Prevalence
BFA,Africa,2003,4.2,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1987,8.1,NCD_GLUC_04,Diabetes Prevalence
VCT,Americas,2009,8.7,NCD_GLUC_04,Diabetes Prevalence
PAN,Americas,1995,6.9,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,1987,8.7,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,1983,7.1,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,1998,4.6,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,2004,9.8,NCD_GLUC_04,Diabetes Prevalence
LTU,Europe,2013,7.8,NCD_GLUC_04,Diabetes Prevalence
PRY,Americas,2009,7.3,NCD_GLUC_04,Diabetes Prevalence
LBY,Eastern Mediterranean,2000,10.7,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,2013,12.0,NCD_GLUC_04,Diabetes Prevalence
COG,Africa,2000,5.8,NCD_GLUC_04,Diabetes Prevalence
SVN,Europe,1987,4.9,NCD_GLUC_04,Diabetes Prevalence
COM,Africa,1985,3.6,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,2008,6.6,NCD_GLUC_04,Diabetes Prevalence
MDV,South-East Asia,2013,10.8,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,2014,8.7,NCD_GLUC_04,Diabetes Prevalence
BRA,Americas,1984,5.6,NCD_GLUC_04,Diabetes Prevalence
SLV,Americas,1993,7.0,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,2011,20.5,NCD_GLUC_04,Diabetes Prevalence
SVK,Europe,1993,5.5,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,2001,18.8,NCD_GLUC_04,Diabetes Prevalence
ETH,Africa,2014,5.0,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2004,7.7,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,1987,6.3,NCD_GLUC_04,Diabetes Prevalence
BOL,Americas,1987,4.6,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,2001,4.8,NCD_GLUC_04,Diabetes Prevalence
ALB,Europe,2002,6.4,NCD_GLUC_04,Diabetes Prevalence
KGZ,Europe,1991,5.6,NCD_GLUC_04,Diabetes Prevalence
RUS,Europe,1981,6.7,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,2001,9.4,NCD_GLUC_04,Diabetes Prevalence
AND,Europe,1992,7.0,NCD_GLUC_04,Diabetes Prevalence
CHE,Europe,2014,4.0,NCD_GLUC_04,Diabetes Prevalence
AFG,Eastern Mediterranean,1982,5.6,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,1988,5.6,NCD_GLUC_04,Diabetes Prevalence
UKR,Europe,2012,7.2,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,2006,20.7,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,2008,20.5,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,2002,5.2,NCD_GLUC_04,Diabetes Prevalence
MLI,Africa,2005,5.1,NCD_GLUC_04,Diabetes Prevalence
ISR,Europe,1986,6.0,NCD_GLUC_04,Diabetes Prevalence
FJI,Western Pacific,1983,10.7,NCD_GLUC_04,Diabetes Prevalence
ARE,Eastern Mediterranean,1988,9.7,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,2008,19.7,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2012,7.5,NCD_GLUC_04,Diabetes Prevalence
CAN,Americas,1995,5.8,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,1990,6.5,NCD_GLUC_04,Diabetes Prevalence
OMN,Eastern Mediterranean,2014,13.5,NCD_GLUC_04,Diabetes Prevalence
NLD,Europe,1985,4.0,NCD_GLUC_04,Diabetes Prevalence
THA,South-East Asia,1982,5.4,NCD_GLUC_04,Diabetes Prevalence
ZMB,Africa,1985,4.4,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1984,7.6,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,2008,6.7,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,1998,5.8,NCD_GLUC_04,Diabetes Prevalence
MEX,Americas,1998,9.1,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,2002,5.0,NCD_GLUC_04,Diabetes Prevalence
BDI,Africa,1982,1.1,NCD_GLUC_04,Diabetes Prevalence
MLT,Europe,1983,7.5,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,1996,4.8,NCD_GLUC_04,Diabetes Prevalence
PNG,Western Pacific,1999,10.4,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,2011,5.0,NCD_GLUC_04,Diabetes Prevalence
MKD,Europe,2000,6.5,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,1987,8.8,NCD_GLUC_04,Diabetes Prevalence
JOR,Eastern Mediterranean,2008,14.4,NCD_GLUC_04,Diabetes Prevalence
TCD,Africa,1989,3.5,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1984,2.6,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,1997,5.1,NCD_GLUC_04,Diabetes Prevalence
POL,Europe,1988,6.2,NCD_GLUC_04,Diabetes Prevalence
NRU,Western Pacific,1994,28.2,NCD_GLUC_04,Diabetes Prevalence
GNB,Africa,1993,4.0,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,2008,10.9,NCD_GLUC_04,Diabetes Prevalence
